vendor_id,vendor_state,is_vendor_smb,vendor_created,location_id,location_timezone,location_sunday_open,location_sunday_closed,location_monday_open,location_monday_closed,location_tuesday_open,location_tuesday_closed,location_wednesday_open,location_wednesday_closed,location_thursday_open,location_thursday_closed,location_friday_open,location_friday_closed,location_saturday_open,location_saturday_closed,location_is_active,location_created_at,location_updated_at
2619,live,0,2022-08-25 00:15:06,10667,America/Toronto,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:27,2023-06-12 15:12:28
2619,live,0,2022-08-25 00:15:06,10671,America/Whitehorse,11:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,20:00:00,1,2022-09-08 19:54:28,2023-10-27 17:28:20
2619,live,0,2022-08-25 00:15:06,10675,America/Whitehorse,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:28,2023-06-12 15:12:28
2619,live,0,2022-08-25 00:15:06,10677,America/Toronto,11:00:00,20:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,1,2022-09-08 19:54:28,2025-10-22 16:22:22
2619,live,0,2022-08-25 00:15:06,10697,America/Toronto,12:00:00,17:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:00:00,18:00:00,1,2022-09-08 19:54:31,2024-09-08 13:03:31
2619,live,0,2022-08-25 00:15:06,10703,America/Regina,11:00:00,18:00:00,10:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:31,2023-10-20 14:14:17
2619,live,0,2022-08-25 00:15:06,10705,America/Toronto,10:00:00,18:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,10:00:00,21:00:00,1,2022-09-08 19:54:32,2025-06-22 15:54:47
2619,live,0,2022-08-25 00:15:06,10717,America/Toronto,11:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:33,2023-10-06 19:34:57
2619,live,0,2022-08-25 00:15:06,10733,America/Whitehorse,10:00:00,19:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,1,2022-09-08 19:54:35,2024-10-01 21:04:29
2619,live,0,2022-08-25 00:15:06,10751,America/Toronto,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:37,2024-02-12 20:00:04
2619,live,0,2022-08-25 00:15:06,10759,America/Toronto,11:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,09:30:00,18:00:00,1,2022-09-08 19:54:38,2023-10-24 19:15:49
2619,live,0,2022-08-25 00:15:06,10761,America/Toronto,11:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,09:30:00,18:00:00,1,2022-09-08 19:54:38,2023-10-17 22:32:29
2619,live,0,2022-08-25 00:15:06,10767,America/Regina,12:00:00,17:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:39,2023-10-06 22:01:51
2619,live,0,2022-08-25 00:15:06,10774,America/Whitehorse,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:40,2023-06-12 15:12:33
2619,live,0,2022-08-25 00:15:06,10779,America/Whitehorse,11:00:00,18:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,1,2022-09-08 19:54:41,2026-01-27 20:06:59
2619,live,0,2022-08-25 00:15:06,10787,America/Whitehorse,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:41,2023-06-12 15:12:34
2619,live,0,2022-08-25 00:15:06,10791,America/Toronto,,,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,,,1,2022-09-08 19:54:42,2023-11-02 13:33:05
2619,live,0,2022-08-25 00:15:06,10795,America/Vancouver,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:42,2023-06-12 15:12:34
2619,live,0,2022-08-25 00:15:06,10805,America/Vancouver,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:43,2024-01-09 20:54:42
2619,live,0,2022-08-25 00:15:06,10821,America/Vancouver,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:45,2023-06-12 15:12:35
2619,live,0,2022-08-25 00:15:06,10839,America/Toronto,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:47,2023-06-12 15:12:36
2619,live,0,2022-08-25 00:15:06,10859,America/Vancouver,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,1,2022-09-08 19:54:50,2026-01-15 01:58:48
2619,live,0,2022-08-25 00:15:06,10863,America/Halifax,12:00:00,17:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,19:00:00,1,2022-09-08 19:54:50,2024-04-15 11:16:28
2619,live,0,2022-08-25 00:15:06,10865,America/Halifax,12:00:00,16:30:00,10:00:00,19:30:00,10:00:00,19:30:00,10:00:00,19:30:00,10:00:00,19:30:00,10:00:00,19:30:00,10:00:00,18:30:00,1,2022-09-08 19:54:50,2023-10-31 16:08:46
2619,live,0,2022-08-25 00:15:06,10873,America/Halifax,12:00:00,17:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,1,2022-09-08 19:54:51,2024-07-18 19:22:58
2619,live,0,2022-08-25 00:15:06,10877,America/Toronto,11:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:52,2023-11-11 15:37:18
2619,live,0,2022-08-25 00:15:06,10883,America/Vancouver,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:52,2023-06-12 15:12:38
2619,live,0,2022-08-25 00:15:06,10893,America/Toronto,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:53,2025-11-28 14:05:16
2619,live,0,2022-08-25 00:15:06,10899,America/Toronto,11:00:00,17:00:00,09:30:00,19:00:00,09:30:00,19:00:00,09:30:00,19:00:00,09:30:00,19:00:00,09:30:00,19:00:00,09:30:00,19:00:00,1,2022-09-08 19:54:54,2024-07-05 19:30:04
2619,live,0,2022-08-25 00:15:06,10909,America/St_Johns,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:55,2023-06-12 15:12:39
2619,live,0,2022-08-25 00:15:06,10923,America/Toronto,11:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:57,2023-10-07 19:32:53
2619,live,0,2022-08-25 00:15:06,10941,America/Toronto,11:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:59,2025-08-25 16:08:19
2619,live,0,2022-08-25 00:15:06,10953,America/Toronto,11:00:00,17:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,09:30:00,18:00:00,1,2022-09-08 19:55:00,2024-01-06 00:41:42
2619,live,0,2022-08-25 00:15:06,10960,America/Vancouver,10:00:00,18:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,18:00:00,1,2022-09-08 19:55:01,2026-04-13 16:20:21
2619,live,0,2022-08-25 00:15:06,10983,America/Regina,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:55:03,2023-06-12 15:12:42
2624,live,0,2023-01-26 14:31:41,11379,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,19:00:00,10:00:00,16:00:00,,,0,2023-05-26 11:34:54,2025-01-24 15:53:56
2624,live,0,2023-01-26 14:31:41,11384,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,10:00:00,19:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:34:56,2026-01-08 02:34:16
2624,live,0,2023-01-26 14:31:41,11387,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:34:56,2026-01-23 13:00:35
2624,live,0,2023-01-26 14:31:41,11391,America/Toronto,,,09:00:00,17:00:00,10:00:00,17:00:00,09:00:00,17:00:00,09:00:00,20:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:34:57,2026-02-05 15:05:58
2624,live,0,2023-01-26 14:31:41,11394,America/Toronto,,,08:45:00,20:00:00,08:45:00,17:00:00,08:45:00,20:00:00,08:45:00,20:00:00,08:45:00,16:00:00,10:00:00,15:00:00,1,2023-05-26 11:34:58,2026-02-19 21:16:26
2624,live,0,2023-01-26 14:31:41,11395,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,0,2023-05-26 11:34:58,2026-03-27 12:30:54
2624,live,0,2023-01-26 14:31:41,11402,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:00,2026-01-25 02:29:24
2624,live,0,2023-01-26 14:31:41,11407,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,10:00:00,15:00:00,1,2023-05-26 11:35:01,2025-12-09 14:23:37
2624,live,0,2023-01-26 14:31:41,11410,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,19:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:02,2023-05-26 11:45:49
2591,live,0,2021-05-10 17:52:36,6740,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:40,2021-11-03 17:04:51
2591,live,0,2021-05-10 17:52:36,6746,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:42,2025-06-26 16:11:15
2591,live,0,2021-05-10 17:52:36,6753,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:44,2024-12-20 22:26:09
2591,live,0,2021-05-10 17:52:36,6754,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:44,2021-11-03 17:04:51
2591,live,0,2021-05-10 17:52:36,6760,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:45,2025-07-14 17:53:03
2591,live,0,2021-05-10 17:52:36,6773,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:48,2022-03-03 23:31:23
2591,live,0,2021-05-10 17:52:36,6780,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:50,2024-07-25 19:15:33
2591,live,0,2021-05-10 17:52:36,6783,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:50,2021-11-03 17:04:52
2591,live,0,2021-05-10 17:52:36,6791,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:52,2021-11-03 17:04:52
2591,live,0,2021-05-10 17:52:36,6808,America/Edmonton,,,,,,,,,,,,,,,1,2021-05-23 16:56:55,2021-11-03 17:04:53
2591,live,0,2021-05-10 17:52:36,6823,America/Edmonton,,,,,,,,,,,,,,,1,2021-05-23 16:56:58,2023-07-11 20:28:55
2591,live,0,2021-05-10 17:52:36,6846,America/Vancouver,,,,,,,,,,,,,,,1,2021-05-23 16:57:05,2022-05-25 19:18:39
2591,live,0,2021-05-10 17:52:36,6851,America/Vancouver,,,,,,,,,,,,,,,1,2021-05-23 16:57:06,2021-11-03 17:04:54
2591,live,0,2021-05-10 17:52:36,6858,America/Vancouver,,,,,,,,,,,,,,,1,2021-05-23 16:57:09,2024-11-12 17:54:47
2591,live,0,2021-05-10 17:52:36,6864,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:57:11,2021-11-03 17:04:55
2591,live,0,2021-05-10 17:52:36,6873,America/Vancouver,,,,,,,,,,,,,,,1,2021-05-23 16:57:15,2025-07-24 15:12:14
2591,live,0,2021-05-10 17:52:36,6877,America/Winnipeg,,,,,,,,,,,,,,,1,2021-05-23 16:57:16,2024-10-08 17:21:16
2591,live,0,2021-05-10 17:52:36,6881,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:57:17,2024-10-08 18:59:21
2591,live,0,2021-05-10 17:52:36,6665,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:18,2025-06-25 15:10:41
2591,live,0,2021-05-10 17:52:36,6670,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:19,2025-06-25 15:32:46
2591,live,0,2021-05-10 17:52:36,6677,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:21,2025-03-07 02:53:09
2591,live,0,2021-05-10 17:52:36,6682,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:22,2025-07-02 17:15:00
2591,live,0,2021-05-10 17:52:36,6684,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:23,2025-03-07 02:52:41
2591,live,0,2021-05-10 17:52:36,6686,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:23,2025-03-10 17:54:44
2591,live,0,2021-05-10 17:52:36,6689,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:24,2025-07-24 15:00:48
2591,live,0,2021-05-10 17:52:36,6690,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:24,2025-04-08 19:03:21
2591,live,0,2021-05-10 17:52:36,6699,America/Halifax,,,,,,,,,,,,,,,1,2021-05-23 16:56:27,2021-11-03 17:04:49
2591,live,0,2021-05-10 17:52:36,6703,America/Halifax,,,,,,,,,,,,,,,1,2021-05-23 16:56:28,2021-11-03 17:04:49
2591,live,0,2021-05-10 17:52:36,6725,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:35,2022-07-12 13:51:58
2591,live,0,2021-05-10 17:52:36,6739,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:39,2022-05-25 19:18:35
2591,live,0,2021-05-10 17:52:36,6744,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:41,2021-11-03 17:04:51
2591,live,0,2021-05-10 17:52:36,6748,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:43,2022-10-24 12:48:20
2591,live,0,2021-05-10 17:52:36,6765,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:46,2022-05-25 19:18:36
2591,live,0,2021-05-10 17:52:36,6803,America/Winnipeg,,,,,,,,,,,,,,,1,2021-05-23 16:56:54,2021-11-03 17:04:53
2591,live,0,2021-05-10 17:52:36,6806,America/Edmonton,,,,,,,,,,,,,,,1,2021-05-23 16:56:55,2022-05-25 19:18:37
2591,live,0,2021-05-10 17:52:36,6863,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:57:10,2025-06-26 16:15:35
2591,live,0,2021-05-10 17:52:36,6870,America/Edmonton,,,,,,,,,,,,,,,1,2021-05-23 16:57:13,2025-03-10 18:04:17
2591,live,0,2021-05-10 17:52:36,6876,America/Winnipeg,,,,,,,,,,,,,,,1,2021-05-23 16:57:15,2022-05-25 19:18:40
2591,live,0,2021-05-10 17:52:36,6886,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:57:19,2021-12-13 17:39:58
2591,live,0,2021-05-10 17:52:36,6891,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:57:20,2022-05-25 19:18:40
2591,live,0,2021-05-10 17:52:36,6899,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:57:21,2021-12-13 17:39:59
2591,live,0,2021-05-10 17:52:36,6933,America/Edmonton,,,,,,,,,,,,,,,1,2021-05-23 16:57:31,2021-12-13 17:40:01
2591,live,0,2021-05-10 17:52:36,7000,America/Winnipeg,,,,,,,,,,,,,,,1,2021-05-23 16:57:53,2021-07-03 21:00:11
2591,live,0,2021-05-10 17:52:36,7016,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:02,2022-11-14 14:51:46
2591,live,0,2021-05-10 17:52:36,7021,America/Vancouver,,,,,,,,,,,,,,,1,2021-05-23 16:58:04,2021-12-13 17:40:06
2591,live,0,2021-05-10 17:52:36,7032,America/Vancouver,,,,,,,,,,,,,,,1,2021-05-23 16:58:08,2022-05-25 19:18:45
2591,live,0,2021-05-10 17:52:36,7049,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:17,2021-12-13 17:40:08
2591,live,0,2021-05-10 17:52:36,7060,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:21,2021-12-13 17:40:09
2591,live,0,2021-05-10 17:52:36,7065,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:23,2021-11-03 17:04:59
2591,live,0,2021-05-10 17:52:36,7071,America/Winnipeg,,,,,,,,,,,,,,,1,2021-05-23 16:58:26,2021-12-13 17:40:09
2591,live,0,2021-05-10 17:52:36,7072,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:27,2025-06-25 14:57:51
2591,live,0,2021-05-10 17:52:36,7083,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:33,2024-10-09 14:24:19
2591,live,0,2021-05-10 17:52:36,6897,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:57:21,2022-05-25 19:18:40
2591,live,0,2021-05-10 17:52:36,6902,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:57:22,2021-12-13 17:39:59
2591,live,0,2021-05-10 17:52:36,6906,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:57:23,2022-05-30 17:22:11
2591,live,0,2021-05-10 17:52:36,6945,America/Vancouver,,,,,,,,,,,,,,,1,2021-05-23 16:57:34,2021-12-13 17:40:02
2591,live,0,2021-05-10 17:52:36,6950,America/Vancouver,,,,,,,,,,,,,,,1,2021-05-23 16:57:35,2023-01-09 16:49:13
2591,live,0,2021-05-10 17:52:36,7017,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:02,2023-01-09 21:55:37
2591,live,0,2021-05-10 17:52:36,7025,America/Vancouver,,,,,,,,,,,,,,,1,2021-05-23 16:58:06,2022-05-25 19:18:45
2591,live,0,2021-05-10 17:52:36,7034,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:09,2021-12-13 17:40:07
2591,live,0,2021-05-10 17:52:36,7035,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:10,2021-12-13 17:40:07
2591,live,0,2021-05-10 17:52:36,7046,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:15,2022-05-25 19:18:46
2591,live,0,2021-05-10 17:52:36,7062,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:22,2021-12-13 17:40:09
2591,live,0,2021-05-10 17:52:36,7079,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:58:31,2021-11-03 17:05:00
2591,live,0,2021-05-10 17:52:36,7631,America/Vancouver,,,,,,,,,,,,,,,1,2021-07-06 02:34:07,2021-12-13 17:40:11
2554,live,0,2020-05-15 14:39:46,10262,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,1,2022-01-06 14:00:27,2024-06-20 16:20:09
2602,live,0,2021-12-07 19:24:30,10276,America/Regina,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,15:00:00,1,2022-01-19 15:46:09,2022-05-16 22:01:39
2603,live,0,2022-01-03 21:10:14,10348,America/Regina,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2022-04-04 13:42:19,2026-02-19 21:59:31
2604,live,0,2022-02-13 23:45:25,10457,America/Toronto,,,08:00:00,16:15:00,08:00:00,15:30:00,08:00:00,15:30:00,08:00:00,15:30:00,08:00:00,15:30:00,,,1,2022-05-06 11:58:10,2023-10-16 14:01:48
2591,live,0,2021-05-10 17:52:36,10516,America/Edmonton,,,,,,,,,,,,,,,0,2022-05-25 19:18:14,2025-07-31 13:57:28
2519,live,0,2018-11-06 16:42:36,11115,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2023-02-07 20:54:52,2023-02-07 20:54:52
2625,live,0,2023-02-06 22:15:50,11286,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,18:00:00,,,1,2023-02-28 04:28:46,2023-02-28 04:28:46
2625,live,0,2023-02-06 22:15:50,11288,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,17:00:00,,,1,2023-02-28 04:28:47,2023-02-28 04:28:47
2625,live,0,2023-02-06 22:15:50,11292,America/Toronto,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,17:00:00,,,1,2023-02-28 04:28:48,2023-02-28 04:28:48
2554,live,0,2020-05-15 14:39:46,11300,America/Toronto,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2023-02-28 21:18:25,2025-05-09 17:46:15
2554,live,0,2020-05-15 14:39:46,11301,America/Toronto,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2023-02-28 21:19:11,2024-06-20 16:18:47
2554,live,0,2020-05-15 14:39:46,11306,America/Toronto,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2023-02-28 21:40:16,2025-01-09 18:56:38
2554,live,0,2020-05-15 14:39:46,5602,America/Toronto,,,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,,,0,2020-10-19 15:01:50,2024-08-14 14:04:16
2496,paid,0,2018-04-11 18:50:21,5607,America/Vancouver,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:30:00,16:00:00,1,2020-10-23 15:48:23,2025-01-30 23:31:30
2496,paid,0,2018-04-11 18:50:21,5608,America/Vancouver,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:30:00,16:00:00,1,2020-10-23 15:48:42,2025-01-30 23:31:14
2573,live,0,2020-12-23 20:39:05,5907,America/Winnipeg,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,10:00:00,18:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2020-12-30 14:16:33,2024-11-02 15:34:53
2575,live,0,2021-01-07 19:04:49,6317,America/Vancouver,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,17:00:00,,,1,2021-01-21 19:31:56,2022-10-11 16:12:28
2575,live,0,2021-01-07 19:04:49,6319,America/Vancouver,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2021-01-21 19:31:56,2023-02-03 16:29:55
2573,live,0,2020-12-23 20:39:05,6352,America/Winnipeg,,,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,16:30:00,09:00:00,16:30:00,1,2021-02-12 16:45:14,2026-04-27 21:50:21
2573,live,0,2020-12-23 20:39:05,6353,America/Winnipeg,,,07:30:00,17:00:00,07:30:00,17:00:00,07:30:00,17:00:00,07:30:00,17:00:00,07:30:00,17:00:00,,,1,2021-02-12 16:45:14,2023-06-16 16:19:24
2591,live,0,2021-05-10 17:52:36,6650,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:15,2025-06-26 16:17:00
2591,live,0,2021-05-10 17:52:36,6653,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:15,2025-06-26 16:16:05
2591,live,0,2021-05-10 17:52:36,6659,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:16,2025-07-02 17:21:12
2591,live,0,2021-05-10 17:52:36,6671,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:20,2023-05-10 21:15:02
2591,live,0,2021-05-10 17:52:36,6695,America/St_Johns,,,,,,,,,,,,,,,1,2021-05-23 16:56:25,2023-01-10 23:17:39
2591,live,0,2021-05-10 17:52:36,6697,America/Halifax,,,,,,,,,,,,,,,1,2021-05-23 16:56:26,2025-08-18 17:49:03
2591,live,0,2021-05-10 17:52:36,6706,America/Halifax,,,,,,,,,,,,,,,1,2021-05-23 16:56:30,2024-04-01 17:37:54
2591,live,0,2021-05-10 17:52:36,6729,America/Toronto,,,,,,,,,,,,,,,1,2021-05-23 16:56:36,2023-05-25 02:18:23
